wavelength,n,k
1456.0,2.304906771408128,0.0
1458.0,2.3045056703165523,0.0
1459.0,2.3043051282950846,0.0
1461.0,2.304201401891887,0.0
1462.0,2.304152996756914,0.0
1464.0,2.303869487607264,0.0
1465.0,2.3032886749980253,0.0
1467.0,2.3026456879009225,0.0
1468.0,2.3019336302818676,0.0
1470.0,2.301228556025165,0.0
1471.0,2.300634135825767,0.0
1473.0,2.300240186919549,0.0
1474.0,2.2998462597296156,0.0
1476.0,2.2994938169496186,0.0
1477.0,2.2991552118000382,0.0
1479.0,2.298719885836199,0.0
1480.0,2.2983467703300358,0.0
1482.0,2.2981533106680083,0.0
1483.0,2.2980082193422997,0.0
1485.0,2.297932220293847,0.0
1487.0,2.297932220293847,0.0
1488.0,2.2977664069787243,0.0
1490.0,2.2974969685005604,0.0
1491.0,2.297089375630199,0.0
1493.0,2.2968475941580655,0.0
1494.0,2.2966334516330407,0.0
1496.0,2.2962328149668654,0.0
1497.0,2.296087762352621,0.0
1499.0,2.295942712654861,0.0
1500.0,2.2956042746958407,0.0
1502.0,2.2950724756533436,0.0
1503.0,2.2945545271706957,0.0
1505.0,2.2939123225055624,0.0
1506.0,2.2933944569519245,0.0
1508.0,2.2931320858412296,0.0
1509.0,2.2929042449336747,0.0
1511.0,2.2925176221603834,0.0
1512.0,2.2921172130925145,0.0
1514.0,2.291944629769284,0.0
1515.0,2.2917720505350934,0.0
1517.0,2.291295753050705,0.0
1518.0,2.290840193250191,0.0
1520.0,2.2906124240082084,0.0
1521.0,2.2903708583279614,0.0
1523.0,2.2899429615688063,0.0
1524.0,2.289611703841287,0.0
1526.0,2.2892114540743025,0.0
1527.0,2.288728423108371,0.0
1529.0,2.2882868226146713,0.0
1530.0,2.2881902260455975,0.0
1532.0,2.2877555571921855,0.0
1533.0,2.287107051400864,0.0
1535.0,2.286624158637568,0.0
1536.0,2.2863689280919077,0.0
1538.0,2.2861619908852027,0.0
1539.0,2.2857895185234116,0.0
1541.0,2.2853411970532145,0.0
1542.0,2.284975662727635,0.0
1544.0,2.2844653242213218,0.0
1545.0,2.284058457875271,0.0
1547.0,2.283582659420725,0.0
1548.0,2.2830724166691265,0.0
1550.0,2.2825828923242555,0.0
1551.0,2.2820520360815637,0.0
1553.0,2.281493643662145,0.0
1554.0,2.2809973298882276,0.0
1556.0,2.280507941613717,0.0
1557.0,2.279956556525866,0.0
1559.0,2.279487911081976,0.0
1560.0,2.27937764581888,0.0
1562.0,2.2793225137945656,0.0
1563.0,2.2792880564849045,0.0
1565.0,2.2792329251182624,0.0
1566.0,2.2792053595866846,0.0
1568.0,2.2791088810226885,0.0
1569.0,2.2789159276107234,0.0
1571.0,2.278736761019896,0.0
1572.0,2.2786954154897576,0.0
1574.0,2.278654070186891,0.0
1575.0,2.278543817156823,0.0
1577.0,2.278426675082452,0.0
1578.0,2.278399112506399,0.0
1580.0,2.2783646594282607,0.0
1581.0,2.2782406296524735,0.0
1583.0,2.2780063567603013,0.0
1584.0,2.277710080886326,0.0
1586.0,2.2772484649306675,0.0
1587.0,2.276786877201013,0.0
1589.0,2.2764699825456685,0.0
1590.0,2.276077327150174,0.0
1592.0,2.27556759437943,0.0
1593.0,2.2751129967692827,0.0
1594.0,2.2749063704945827,0.0
1596.0,2.274603328793818,0.0
1597.0,2.27425897789156,0.0
1599.0,2.2738182314812723,0.0
1600.0,2.273398168802267,0.0
1602.0,2.272902386895952,0.0
1603.0,2.272441063213529,0.0
1605.0,2.2720623854822395,0.0
1606.0,2.271793879905262,0.0
1608.0,2.2715735746713785,0.0
1609.0,2.271160519433841,0.0
1611.0,2.270554745327418,0.0
1612.0,2.2700247321826827,0.0
1614.0,2.269639291023152,0.0
1615.0,2.269288281044369,0.0
1617.0,2.2687377093638625,0.0
1618.0,2.2684211484393577,0.0
1620.0,2.2680289061635173,0.0
1621.0,2.2678293519436594,0.0
1623.0,2.267340809890502,0.0
1624.0,2.2669004603654295,0.0
1626.0,2.266336299078731,0.0
1627.0,2.26585473041012,0.0
1629.0,2.2654970129944383,0.0
1630.0,2.2650154962796862,0.0
1632.0,2.2647334788802005,0.0
1633.0,2.264623426076602,0.0
1635.0,2.2644170812542055,0.0
1636.0,2.264080063107522,0.0
1638.0,2.263584879141733,0.0
1639.0,2.2633304217990684,0.0
1641.0,2.2629728200535166,0.0
1642.0,2.2627183825959434,0.0
1643.0,2.2619894993498604,0.0
1645.0,2.2614531944929923,0.0
1646.0,2.26083442661507,0.0
1648.0,2.260428816261139,0.0
1649.0,2.2597070188827133,0.0
1651.0,2.2588959347459463,0.0
1652.0,2.2579543564498077,0.0
1654.0,2.2569991465287176,0.0
1655.0,2.2558791541629937,0.0
1657.0,2.2549241926730983,0.0
1658.0,2.2539693449989744,0.0
1660.0,2.2531794489074515,0.0
1661.0,2.2521286637657263,0.0
1663.0,2.2510162167351213,0.0
1664.0,2.2496979587375225,0.0
1666.0,2.248599573657686,0.0
1667.0,2.2475219270322286,0.0
1669.0,2.246554225213739,0.0
1670.0,2.245415091255921,0.0
1672.0,2.244234949975803,0.0
1673.0,2.24319903464008,0.0
1674.0,2.2425199286401245,0.0
1676.0,2.241868313466226,0.0
1677.0,2.241326482859965,0.0
1679.0,2.240743539888477,0.0
1680.0,2.239989203490834,0.0
1682.0,2.2391389421369357,0.0
1683.0,2.238281911018097,0.0
1685.0,2.2373221397770178,0.0
1686.0,2.236664074025817,0.0
1688.0,2.2361088708821804,0.0
1689.0,2.2354234850849695,0.0
1691.0,2.234614801001029,0.0
1692.0,2.2336965579927486,0.0
1694.0,2.2328537800936936,0.0
1695.0,2.232442699051682,0.0
1697.0,2.2320384885891724,0.0
1698.0,2.231339728959064,0.0
1699.0,2.2299834751519874,0.0
1701.0,2.2284493840665602,0.0
1702.0,2.226853943006004,0.0
